emergencyVehicleType,license_plate,vehicleSupportType,observationDateTime,longitude,latitude,serviceOnDuty
Ambulance,KA05R6184,BLS,2024-01-17T12:39:34+05:30,77.560639,13.001667,YES
Ambulance,KA03A1692,Patient Transport,2024-01-17T12:46:05+05:30,77.588291,12.932923,YES
Ambulance,KA51P3128,ALS,2024-01-17T12:51:40+05:30,77.581748,12.929008,YES
Ambulance,KA40T2179,ALS,2024-01-17T12:51:59+05:30,77.671094,12.86012,YES
Ambulance,KA50K3022,ALS,2024-01-17T12:56:43+05:30,77.515487,12.841459,NO
Ambulance,KA03F6773,ALS,2024-01-17T13:04:19+05:30,77.777722,12.839451,NO
Ambulance,KA01S3086,Patient Transport,2024-01-17T13:04:54+05:30,77.533501,12.941084,YES
Ambulance,KA51H1989,Patient Transport,2024-01-17T13:05:47+05:30,77.750807,12.952682,YES
Ambulance,KA04M6459,Patient Transport,2024-01-17T13:07:20+05:30,77.622336,12.940856,YES
Ambulance,KA03U2278,BLS,2024-01-17T13:09:08+05:30,77.602914,13.030139,YES
Ambulance,KA02N5926,BLS,2024-01-17T13:09:30+05:30,77.785975,12.984128,YES
Ambulance,KA40S3812,BLS,2024-01-17T13:09:39+05:30,77.638214,12.948192,NO
Ambulance,KA05R6184,BLS,2024-01-17T13:14:22+05:30,77.642883,12.98308,YES
Ambulance,KA51Y4340,BLS,2024-01-17T13:15:26+05:30,77.54617,12.917702,NO
Ambulance,KA51H1989,Patient Transport,2024-01-17T13:16:46+05:30,77.558297,12.921428,YES
Ambulance,KA41T8500,Patient Transport,2024-01-17T13:17:50+05:30,77.741793,12.97018,YES
Ambulance,KA51Y5446,ALS,2024-01-17T13:28:00+05:30,77.624849,12.944405,NO
Ambulance,KA40S3812,BLS,2024-01-17T13:36:40+05:30,77.585312,13.004907,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T13:37:00+05:30,77.429543,12.804973,YES
Ambulance,KA03A1692,Patient Transport,2024-01-17T13:39:11+05:30,77.55372,13.140758,YES
Ambulance,KA03S4981,ALS,2024-01-17T13:42:45+05:30,77.574044,13.139802,NO
Ambulance,KA05R7687,Patient Transport,2024-01-17T13:45:54+05:30,77.62936,12.916099,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T13:53:48+05:30,77.675407,12.844275,YES
Ambulance,KA41T8500,Patient Transport,2024-01-17T13:54:14+05:30,77.747266,12.962394,YES
Ambulance,KA40V2034,BLS,2024-01-17T13:54:51+05:30,77.645553,12.906159,YES
Ambulance,KA40H1271,BLS,2024-01-17T13:55:28+05:30,77.545951,13.026977,YES
Ambulance,KA51F5066,BLS,2024-01-17T13:56:01+05:30,77.432941,12.858364,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T13:59:35+05:30,77.539686,13.041311,YES
Ambulance,KA51Y5446,ALS,2024-01-17T14:02:48+05:30,77.507453,13.173182,YES
Ambulance,KA05F1958,BLS,2024-01-17T14:09:15+05:30,77.570076,13.014028,YES
Ambulance,KA51Y4340,BLS,2024-01-17T14:10:18+05:30,77.619,12.933042,YES
Ambulance,KA03S4981,ALS,2024-01-17T14:10:37+05:30,77.41235,12.889458,YES
Ambulance,KA03A1692,Patient Transport,2024-01-17T14:16:32+05:30,77.615399,12.945097,YES
Ambulance,KA02N5926,BLS,2024-01-17T14:22:59+05:30,77.524305,13.010076,YES
Ambulance,KA03H4273,ALS,2024-01-17T14:28:09+05:30,77.691222,12.970513,YES
Ambulance,KA51H1989,Patient Transport,2024-01-17T14:32:19+05:30,77.758092,12.962227,YES
Ambulance,KA40T2179,ALS,2024-01-17T14:33:03+05:30,77.63992,12.909026,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T14:36:37+05:30,77.562792,12.927943,YES
Ambulance,KA41P6997,ALS,2024-01-17T14:40:26+05:30,77.647996,12.96616,YES
Ambulance,KA03F6773,ALS,2024-01-17T14:41:36+05:30,77.574381,12.894175,YES
Ambulance,KA05U3892,BLS,2024-01-17T14:45:05+05:30,77.728773,12.973486,YES
Ambulance,KA41X8497,ALS,2024-01-17T14:45:17+05:30,77.444583,13.00696,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T14:48:35+05:30,77.559629,12.994502,YES
Ambulance,KA41X8497,ALS,2024-01-17T14:51:13+05:30,77.624133,12.996893,YES
Ambulance,KA03U2278,BLS,2024-01-17T14:51:40+05:30,77.649827,12.926803,YES
Ambulance,KA03H4273,ALS,2024-01-17T14:56:54+05:30,77.711813,12.959047,YES
Ambulance,KA04D3606,BLS,2024-01-17T15:01:43+05:30,77.599031,13.039205,YES
Ambulance,KA51T6207,Patient Transport,2024-01-17T15:04:13+05:30,77.574724,12.934596,YES
Ambulance,KA41P6997,ALS,2024-01-17T15:05:26+05:30,77.662354,12.900006,NO
Ambulance,KA02D9278,ALS,2024-01-17T15:09:40+05:30,77.57776,13.027172,YES
Ambulance,KA03U2278,BLS,2024-01-17T15:09:53+05:30,77.627842,12.905932,NO
Ambulance,KA03W1469,Patient Transport,2024-01-17T15:13:01+05:30,77.440595,12.869899,YES
Ambulance,KA50K3022,ALS,2024-01-17T15:14:59+05:30,77.574777,13.005667,YES
Ambulance,KA01H3141,ALS,2024-01-17T15:15:07+05:30,77.61167,13.132274,YES
Ambulance,KA40S3812,BLS,2024-01-17T15:23:47+05:30,77.658505,12.903854,YES
Ambulance,KA01H3141,ALS,2024-01-17T15:25:46+05:30,77.647317,12.881421,NO
Ambulance,KA03U2497,BLS,2024-01-17T15:26:05+05:30,77.587201,12.910579,NO
Ambulance,KA50K3022,ALS,2024-01-17T15:26:10+05:30,77.615711,12.934137,YES
Ambulance,KA03S4981,ALS,2024-01-17T15:27:50+05:30,77.498007,13.151833,YES
Ambulance,KA40V2034,BLS,2024-01-17T15:29:23+05:30,77.478245,12.919344,YES
Ambulance,KA01H3141,ALS,2024-01-17T15:29:58+05:30,77.608202,12.935317,YES
Ambulance,KA40T2179,ALS,2024-01-17T15:31:01+05:30,77.426736,12.922742,YES
Ambulance,KA51X5676,Patient Transport,2024-01-17T15:32:06+05:30,77.577008,12.854825,NO
Ambulance,KA01K2904,Patient Transport,2024-01-17T15:35:02+05:30,77.548851,13.125193,YES
Ambulance,KA05U3892,BLS,2024-01-17T15:35:37+05:30,77.659239,12.830507,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T15:39:06+05:30,77.751908,12.951841,YES
Ambulance,KA51Y4340,BLS,2024-01-17T15:39:52+05:30,77.703301,12.894358,YES
Ambulance,KA40A5474,Patient Transport,2024-01-17T15:44:38+05:30,77.750197,13.171895,NO
Ambulance,KA50H1620,Patient Transport,2024-01-17T15:51:04+05:30,77.609125,13.176009,YES
Ambulance,KA05F1958,BLS,2024-01-17T16:00:08+05:30,77.607057,12.906397,YES
Ambulance,KA05U3892,BLS,2024-01-17T16:02:30+05:30,77.56335,13.004214,NO
Ambulance,KA40K4489,Patient Transport,2024-01-17T16:03:21+05:30,77.582588,12.931694,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T16:03:57+05:30,77.554558,13.022491,YES
Ambulance,KA50K3022,ALS,2024-01-17T16:04:27+05:30,77.422215,12.862921,YES
Ambulance,KA40S3812,BLS,2024-01-17T16:06:35+05:30,77.772136,12.964924,YES
Ambulance,KA41T8500,Patient Transport,2024-01-17T16:10:28+05:30,77.625808,12.933264,YES
Ambulance,KA03U2497,BLS,2024-01-17T16:11:59+05:30,77.625334,12.984826,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T16:13:59+05:30,77.698338,12.966857,YES
Ambulance,KA50H1620,Patient Transport,2024-01-17T16:14:28+05:30,77.553938,13.036066,YES
Ambulance,KA51M1237,ALS,2024-01-17T16:14:43+05:30,77.523472,13.035119,YES
Ambulance,KA05R6184,BLS,2024-01-17T16:18:09+05:30,77.538711,12.932348,NO
Ambulance,KA05A7023,ALS,2024-01-17T16:21:12+05:30,77.489907,13.148558,YES
Ambulance,KA04D1727,BLS,2024-01-17T16:27:33+05:30,77.588705,12.937586,YES
Ambulance,KA01S3086,Patient Transport,2024-01-17T16:31:21+05:30,77.774407,12.994284,YES
Ambulance,KA41T8500,Patient Transport,2024-01-17T16:33:42+05:30,77.735837,12.986979,YES
Ambulance,KA51P3128,ALS,2024-01-17T16:35:09+05:30,77.633421,12.942583,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T16:38:10+05:30,77.740377,12.967001,YES
Ambulance,KA41X8497,ALS,2024-01-17T16:39:09+05:30,77.636951,12.969958,YES
Ambulance,KA50K3022,ALS,2024-01-17T16:43:52+05:30,77.634235,12.942386,YES
Ambulance,KA03W1469,Patient Transport,2024-01-17T16:47:09+05:30,77.642568,12.978588,YES
Ambulance,KA50H1620,Patient Transport,2024-01-17T16:50:08+05:30,77.601093,12.949746,YES
Ambulance,KA40T2179,ALS,2024-01-17T16:50:16+05:30,77.684315,12.825903,YES
Ambulance,KA03U2278,BLS,2024-01-17T16:51:05+05:30,77.430226,13.153528,NO
Ambulance,KA40V2034,BLS,2024-01-17T16:51:48+05:30,77.682599,12.844167,YES
Ambulance,KA51M1237,ALS,2024-01-17T16:52:31+05:30,77.590747,12.911842,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T16:53:54+05:30,77.640891,12.887948,YES
Ambulance,KA01H3141,ALS,2024-01-17T16:54:11+05:30,77.490303,13.138679,YES
Ambulance,KA41T8500,Patient Transport,2024-01-17T16:54:30+05:30,77.744157,12.978599,YES
Ambulance,KA05R7687,Patient Transport,2024-01-17T16:56:10+05:30,77.437514,12.917081,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T16:56:38+05:30,77.705795,12.954389,YES
Ambulance,KA40K4489,Patient Transport,2024-01-17T16:57:37+05:30,77.52887,13.111367,YES
Ambulance,KA05A7023,ALS,2024-01-17T17:02:59+05:30,77.621752,12.926837,NO
Ambulance,KA02N5926,BLS,2024-01-17T17:03:45+05:30,77.695027,12.953069,YES
Ambulance,KA51P3128,ALS,2024-01-17T17:04:11+05:30,77.609799,12.917904,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T17:06:02+05:30,77.574472,12.949126,YES
Ambulance,KA05F1958,BLS,2024-01-17T17:07:54+05:30,77.652314,12.967219,YES
Ambulance,KA05A7023,ALS,2024-01-17T17:08:04+05:30,77.55742,12.996904,NO
Ambulance,KA01K2904,Patient Transport,2024-01-17T17:09:39+05:30,77.605742,12.92041,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T17:10:33+05:30,77.592594,12.940607,YES
Ambulance,KA03S4981,ALS,2024-01-17T17:13:50+05:30,77.586608,12.905766,YES
Ambulance,KA05F1958,BLS,2024-01-17T17:14:02+05:30,77.758601,12.959185,YES
Ambulance,KA01M6465,BLS,2024-01-17T17:21:41+05:30,77.652736,12.973849,YES
Ambulance,KA41X8497,ALS,2024-01-17T17:23:30+05:30,77.622212,12.944494,NO
Ambulance,KA40H1271,BLS,2024-01-17T17:23:52+05:30,77.618586,12.910952,YES
Ambulance,KA04T7543,ALS,2024-01-17T17:27:52+05:30,77.581534,12.927062,NO
Ambulance,KA40V2034,BLS,2024-01-17T17:28:27+05:30,77.582883,13.000732,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T17:28:28+05:30,77.572649,12.991296,YES
Ambulance,KA02E1063,Patient Transport,2024-01-17T17:28:58+05:30,77.640162,12.9333,NO
Ambulance,KA03F6773,ALS,2024-01-17T17:29:06+05:30,77.755621,12.96464,NO
Ambulance,KA01H3141,ALS,2024-01-17T17:30:09+05:30,77.797005,13.191089,NO
Ambulance,KA40A5474,Patient Transport,2024-01-17T17:33:23+05:30,77.756673,12.873143,YES
Ambulance,KA05D6805,ALS,2024-01-17T17:34:56+05:30,77.574584,12.954478,YES
Ambulance,KA51M1237,ALS,2024-01-17T17:36:13+05:30,77.727608,13.190952,YES
Ambulance,KA05A7023,ALS,2024-01-17T17:36:45+05:30,77.654667,12.852677,YES
Ambulance,KA05D6805,ALS,2024-01-17T17:37:42+05:30,77.563744,12.997533,YES
Ambulance,KA40S3812,BLS,2024-01-17T17:44:17+05:30,77.627353,12.972932,YES
Ambulance,KA40T2179,ALS,2024-01-17T17:44:45+05:30,77.453034,12.801122,YES
Ambulance,KA04D1727,BLS,2024-01-17T17:47:03+05:30,77.537961,12.928702,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T17:47:15+05:30,77.746605,12.9562,YES
Ambulance,KA51F5066,BLS,2024-01-17T17:50:39+05:30,77.679908,13.057878,YES
Ambulance,KA03D9708,BLS,2024-01-17T17:51:06+05:30,77.606797,13.046878,YES
Ambulance,KA05F1958,BLS,2024-01-17T17:53:03+05:30,77.741087,12.968263,NO
Ambulance,KA04D1727,BLS,2024-01-17T17:53:23+05:30,77.786226,12.800399,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T17:55:23+05:30,77.641155,12.904776,YES
Ambulance,KA01M6465,BLS,2024-01-17T18:01:59+05:30,77.598087,13.033635,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T18:08:37+05:30,77.732656,12.975809,YES
Ambulance,KA04M6459,Patient Transport,2024-01-17T18:09:15+05:30,77.688628,12.94313,YES
Ambulance,KA01X9341,BLS,2024-01-17T18:10:07+05:30,77.650746,12.834114,YES
Ambulance,KA41P6997,ALS,2024-01-17T18:10:53+05:30,77.673842,12.849518,YES
Ambulance,KA05F1958,BLS,2024-01-17T18:11:40+05:30,77.620158,12.934954,YES
Ambulance,KA05F1958,BLS,2024-01-17T18:12:39+05:30,77.617484,12.941827,YES
Ambulance,KA04M6459,Patient Transport,2024-01-17T18:14:24+05:30,77.632909,12.983104,YES
Ambulance,KA02D9278,ALS,2024-01-17T18:16:31+05:30,77.648279,12.970384,YES
Ambulance,KA05D6805,ALS,2024-01-17T18:17:18+05:30,77.660835,12.92216,YES
Ambulance,KA05R6184,BLS,2024-01-17T18:17:34+05:30,77.785546,12.831259,YES
Ambulance,KA41P6997,ALS,2024-01-17T18:18:40+05:30,77.616828,12.949077,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T18:18:55+05:30,77.67156,12.848671,YES
Ambulance,KA03S4981,ALS,2024-01-17T18:19:39+05:30,77.526486,12.891362,YES
Ambulance,KA02E1063,Patient Transport,2024-01-17T18:19:57+05:30,77.686713,12.951603,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T18:21:05+05:30,77.699685,12.949397,YES
Ambulance,KA01S3086,Patient Transport,2024-01-17T18:21:35+05:30,77.534496,13.024502,YES
Ambulance,KA03A1692,Patient Transport,2024-01-17T18:21:45+05:30,77.406028,13.0274,YES
Ambulance,KA01M6465,BLS,2024-01-17T18:25:43+05:30,77.572692,13.176681,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T18:28:08+05:30,77.580177,12.993907,NO
Ambulance,KA41Y7419,Patient Transport,2024-01-17T18:29:03+05:30,77.655503,12.813911,YES
Ambulance,KA51F5066,BLS,2024-01-17T18:29:39+05:30,77.687516,12.949632,YES
Ambulance,KA40H1271,BLS,2024-01-17T18:29:49+05:30,77.518443,13.175411,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T18:30:57+05:30,77.672243,13.06693,YES
Ambulance,KA04D1727,BLS,2024-01-17T18:33:27+05:30,77.707483,12.979242,YES
Ambulance,KA51X5676,Patient Transport,2024-01-17T18:34:51+05:30,77.76773,12.958654,YES
Ambulance,KA50K3022,ALS,2024-01-17T18:37:30+05:30,77.618024,12.92514,YES
Ambulance,KA41P6997,ALS,2024-01-17T18:38:00+05:30,77.727803,13.064699,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T18:38:38+05:30,77.693062,12.952015,NO
Ambulance,KA05F1958,BLS,2024-01-17T18:40:47+05:30,77.717595,12.971946,YES
Ambulance,KA50G5585,ALS,2024-01-17T18:43:16+05:30,77.564801,12.996022,YES
Ambulance,KA05A7023,ALS,2024-01-17T18:45:12+05:30,77.58631,12.921784,YES
Ambulance,KA51M1237,ALS,2024-01-17T18:45:14+05:30,77.750121,12.958695,YES
Ambulance,KA01M6465,BLS,2024-01-17T18:45:44+05:30,77.63753,12.93869,YES
Ambulance,KA03H4273,ALS,2024-01-17T18:45:45+05:30,77.659014,12.976954,YES
Ambulance,KA03U2278,BLS,2024-01-17T18:49:15+05:30,77.655506,12.927947,YES
Ambulance,KA41X8497,ALS,2024-01-17T18:50:10+05:30,77.745257,12.974758,YES
Ambulance,KA01S3086,Patient Transport,2024-01-17T18:50:18+05:30,77.631865,12.923356,NO
Ambulance,KA51M1237,ALS,2024-01-17T18:50:54+05:30,77.689531,12.83948,YES
Ambulance,KA51Y5446,ALS,2024-01-17T18:53:07+05:30,77.635759,12.988643,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T18:54:05+05:30,77.472964,13.147844,YES
Ambulance,KA51H1989,Patient Transport,2024-01-17T18:56:02+05:30,77.63425,12.951074,YES
Ambulance,KA05U3892,BLS,2024-01-17T19:04:46+05:30,77.596975,13.021649,YES
Ambulance,KA50G5585,ALS,2024-01-17T19:05:53+05:30,77.530214,13.021219,NO
Ambulance,KA51X5676,Patient Transport,2024-01-17T19:06:48+05:30,77.610772,12.92296,YES
Ambulance,KA51Y5446,ALS,2024-01-17T19:14:22+05:30,77.582425,12.92992,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T19:15:57+05:30,77.632531,12.921689,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T19:17:08+05:30,77.537402,12.891548,YES
Ambulance,KA51Y4340,BLS,2024-01-17T19:21:15+05:30,77.592789,13.0256,YES
Ambulance,KA03U2497,BLS,2024-01-17T19:21:24+05:30,77.698577,13.01109,NO
Ambulance,KA50H1620,Patient Transport,2024-01-17T19:21:42+05:30,77.594048,12.933653,YES
Ambulance,KA40T2179,ALS,2024-01-17T19:23:36+05:30,77.619157,12.917116,NO
Ambulance,KA40T2179,ALS,2024-01-17T19:24:37+05:30,77.690003,12.838709,YES
Ambulance,KA05R7687,Patient Transport,2024-01-17T19:25:27+05:30,77.695473,12.954304,YES
Ambulance,KA05R7687,Patient Transport,2024-01-17T19:26:04+05:30,77.571485,12.917933,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T19:26:55+05:30,77.582464,12.933422,YES
Ambulance,KA03D9708,BLS,2024-01-17T19:27:01+05:30,77.642169,12.980895,YES
Ambulance,KA51P3128,ALS,2024-01-17T19:28:57+05:30,77.720392,12.970946,YES
Ambulance,KA40S3812,BLS,2024-01-17T19:31:10+05:30,77.677908,12.824232,YES
Ambulance,KA01M6465,BLS,2024-01-17T19:33:11+05:30,77.795877,12.840292,YES
Ambulance,KA03D9708,BLS,2024-01-17T19:36:39+05:30,77.648544,12.989376,YES
Ambulance,KA03D9708,BLS,2024-01-17T19:41:13+05:30,77.646535,13.149762,YES
Ambulance,KA51F5066,BLS,2024-01-17T19:41:28+05:30,77.557729,13.033856,YES
Ambulance,KA40K4489,Patient Transport,2024-01-17T19:42:22+05:30,77.739569,12.971492,NO
Ambulance,KA01S3086,Patient Transport,2024-01-17T19:43:39+05:30,77.593863,12.922174,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T19:44:53+05:30,77.68772,12.837074,NO
Ambulance,KA05R7687,Patient Transport,2024-01-17T19:47:10+05:30,77.538531,13.025998,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T19:50:01+05:30,77.654521,12.972251,YES
Ambulance,KA51F5066,BLS,2024-01-17T19:50:19+05:30,77.760582,12.97631,YES
Ambulance,KA40T2179,ALS,2024-01-17T19:52:43+05:30,77.646087,12.911261,YES
Ambulance,KA51T6207,Patient Transport,2024-01-17T19:54:57+05:30,77.631795,12.939954,YES
Ambulance,KA40H1271,BLS,2024-01-17T19:58:26+05:30,77.586368,12.934248,YES
Ambulance,KA51T6207,Patient Transport,2024-01-17T19:58:32+05:30,77.515674,13.026649,NO
Ambulance,KA50G5585,ALS,2024-01-17T20:01:06+05:30,77.630116,12.897668,YES
Ambulance,KA02D9278,ALS,2024-01-17T20:04:39+05:30,77.52716,12.924451,YES
Ambulance,KA03W1469,Patient Transport,2024-01-17T20:06:17+05:30,77.758458,12.964596,YES
Ambulance,KA51X5676,Patient Transport,2024-01-17T20:08:59+05:30,77.604574,12.911037,YES
Ambulance,KA51T6207,Patient Transport,2024-01-17T20:15:09+05:30,77.766744,12.958442,YES
Ambulance,KA01S3086,Patient Transport,2024-01-17T20:15:37+05:30,77.533567,13.018636,YES
Ambulance,KA40K4489,Patient Transport,2024-01-17T20:21:47+05:30,77.59725,13.076445,YES
Ambulance,KA02D9278,ALS,2024-01-17T20:22:54+05:30,77.712946,12.96813,YES
Ambulance,KA04T7543,ALS,2024-01-17T20:23:16+05:30,77.413727,12.94429,YES
Ambulance,KA41X8497,ALS,2024-01-17T20:25:50+05:30,77.622964,12.952376,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T20:26:17+05:30,77.65462,13.021739,YES
Ambulance,KA50H1620,Patient Transport,2024-01-17T20:26:18+05:30,77.629381,12.924901,YES
Ambulance,KA51Y4340,BLS,2024-01-17T20:26:41+05:30,77.570119,13.096949,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T20:29:09+05:30,77.582575,13.027282,YES
Ambulance,KA03H4273,ALS,2024-01-17T20:29:28+05:30,77.748134,13.001456,YES
Ambulance,KA04T7543,ALS,2024-01-17T20:29:36+05:30,77.698414,12.946951,YES
Ambulance,KA04M6459,Patient Transport,2024-01-17T20:34:00+05:30,77.647991,12.903012,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T20:34:06+05:30,77.710553,12.899767,YES
Ambulance,KA04D3606,BLS,2024-01-17T20:34:10+05:30,77.759373,12.973335,YES
Ambulance,KA51X5676,Patient Transport,2024-01-17T20:34:44+05:30,77.65316,12.907039,YES
Ambulance,KA40T2179,ALS,2024-01-17T20:37:10+05:30,77.559155,12.995236,YES
Ambulance,KA03D9708,BLS,2024-01-17T20:44:51+05:30,77.516816,13.020274,YES
Ambulance,KA50G5585,ALS,2024-01-17T20:45:34+05:30,77.55721,13.025818,YES
Ambulance,KA50H1620,Patient Transport,2024-01-17T20:48:35+05:30,77.568663,12.936258,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T20:50:36+05:30,77.609387,13.036832,YES
Ambulance,KA04M6459,Patient Transport,2024-01-17T20:51:25+05:30,77.693518,12.969171,YES
Ambulance,KA05D6805,ALS,2024-01-17T20:53:50+05:30,77.588966,12.924118,YES
Ambulance,KA02E1063,Patient Transport,2024-01-17T21:02:48+05:30,77.611679,13.047839,YES
Ambulance,KA51Y5446,ALS,2024-01-17T21:04:49+05:30,77.630425,12.924719,NO
Ambulance,KA02E1063,Patient Transport,2024-01-17T21:08:19+05:30,77.566722,12.930945,YES
Ambulance,KA05U3892,BLS,2024-01-17T21:09:09+05:30,77.622132,12.927118,YES
Ambulance,KA02D9278,ALS,2024-01-17T21:10:48+05:30,77.482896,13.109627,YES
Ambulance,KA01H3141,ALS,2024-01-17T21:25:15+05:30,77.580921,12.999416,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T21:26:46+05:30,77.572106,12.941753,YES
Ambulance,KA50G5585,ALS,2024-01-17T21:30:29+05:30,77.600979,12.946345,YES
Ambulance,KA04D3606,BLS,2024-01-17T21:37:37+05:30,77.639004,12.966198,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T21:38:16+05:30,77.551043,13.043548,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T21:39:11+05:30,77.581085,12.920722,YES
Ambulance,KA01S3086,Patient Transport,2024-01-17T21:39:39+05:30,77.532265,13.01549,YES
Ambulance,KA51T6207,Patient Transport,2024-01-17T21:42:10+05:30,77.674011,12.848733,YES
Ambulance,KA50J5854,Patient Transport,2024-01-17T21:42:23+05:30,77.648886,12.978492,YES
Ambulance,KA50H1620,Patient Transport,2024-01-17T21:43:27+05:30,77.745245,12.963676,YES
Ambulance,KA01X9341,BLS,2024-01-17T21:46:47+05:30,77.551649,13.032345,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T22:03:42+05:30,77.615813,12.922914,YES
Ambulance,KA03W1469,Patient Transport,2024-01-17T22:04:54+05:30,77.614029,12.926343,NO
Ambulance,KA51M1237,ALS,2024-01-17T22:16:41+05:30,77.532719,13.008862,NO
Ambulance,KA01K2904,Patient Transport,2024-01-17T22:19:12+05:30,77.577772,12.931699,NO
Ambulance,KA41T8500,Patient Transport,2024-01-17T22:19:32+05:30,77.61832,12.937228,YES
Ambulance,KA03H4273,ALS,2024-01-17T22:26:03+05:30,77.462326,12.862322,YES
Ambulance,KA01M6465,BLS,2024-01-17T22:31:22+05:30,77.632775,12.911082,YES
Ambulance,KA40V2034,BLS,2024-01-17T22:38:20+05:30,77.73392,12.963561,YES
Ambulance,KA40A5474,Patient Transport,2024-01-17T22:39:17+05:30,77.74222,12.975512,YES
Ambulance,KA05A7023,ALS,2024-01-17T22:42:21+05:30,77.614935,12.9454,YES
Ambulance,KA40A5474,Patient Transport,2024-01-17T22:42:41+05:30,77.695204,12.969326,YES
Ambulance,KA40T2179,ALS,2024-01-17T22:45:04+05:30,77.559042,13.023039,YES
Ambulance,KA05U3892,BLS,2024-01-17T22:48:23+05:30,77.619464,12.942437,YES
Ambulance,KA03P8868,Patient Transport,2024-01-17T22:49:45+05:30,77.702561,12.954461,YES
Ambulance,KA05U3892,BLS,2024-01-17T22:55:07+05:30,77.777151,13.091604,YES
Ambulance,KA41P6997,ALS,2024-01-17T23:01:55+05:30,77.614546,12.957589,YES
Ambulance,KA51Y5446,ALS,2024-01-17T23:04:35+05:30,77.599345,13.040648,YES
Ambulance,KA03U2278,BLS,2024-01-17T23:09:16+05:30,77.583872,12.941792,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-17T23:11:07+05:30,77.613606,12.926285,YES
Ambulance,KA40K4489,Patient Transport,2024-01-17T23:12:39+05:30,77.548635,13.046849,YES
Ambulance,KA50H3225,Patient Transport,2024-01-17T23:15:33+05:30,77.684894,12.836011,YES
Ambulance,KA01K2904,Patient Transport,2024-01-17T23:20:32+05:30,77.505782,12.838238,YES
Ambulance,KA04T7543,ALS,2024-01-17T23:23:45+05:30,77.637623,12.988195,YES
Ambulance,KA40T2179,ALS,2024-01-17T23:25:47+05:30,77.70069,12.960915,YES
Ambulance,KA41P6997,ALS,2024-01-17T23:34:15+05:30,77.621616,12.918511,NO
Ambulance,KA51Y5446,ALS,2024-01-17T23:37:37+05:30,77.597037,12.927965,YES
Ambulance,KA03W1469,Patient Transport,2024-01-17T23:41:52+05:30,77.53348,12.966185,YES
Ambulance,KA05R7687,Patient Transport,2024-01-17T23:50:41+05:30,77.625361,12.975307,YES
Ambulance,KA03U2278,BLS,2024-01-17T23:52:53+05:30,77.510129,13.164635,NO
Ambulance,KA05R7687,Patient Transport,2024-01-17T23:53:17+05:30,77.609632,12.925409,YES
Ambulance,KA50K3022,ALS,2024-01-17T23:59:58+05:30,77.61398,12.93979,YES
